FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Yumin,ABBADINI,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,6,5.6,8.166,NA,13.766
Yumin,ABBADINI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",PB,40,5.3,8.2,NA,13.5
Yumin,ABBADINI,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,91,4.7,7.333,NA,12.033
Yumin,ABBADINI,m,ITA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,15,6.4,7.033,NA,13.433
Yumin,ABBADINI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,final,"Antalya, Turkey",PH,6,5.7,8.466,NA,14.166
Yumin,ABBADINI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",PH,6,5.7,8.566,NA,14.266
Yumin,ABBADINI,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,61,5,7.533,NA,12.533
Yumin,ABBADINI,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,5,5.5,8.333,NA,13.833
Yumin,ABBADINI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",SR,26,4.7,8.8,NA,13.5
Yumin,ABBADINI,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,13,5,8.366,NA,13.366
NA,ABDELHALEEM,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,21,5.8,7.266,NA,13.066
Abdelrahman,ABDELHALEEM,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,9,5.6,8.5,NA,14.1
Ahmed,ABDELRAHMAN,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,33,5.1,7.266,0.3,12.066
Ahmed,ABDELRAHMAN,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,38,5.2,6.333,NA,0.4
Ahmed,ABDELRAHMAN,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,12,5.2,8.266,NA,13.466
Ahmed,ABDELRAHMAN,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,36,4.7,7.366,NA,12.066
NA,ABDELRAHMAN,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,NA,5.2,8.166,NA,13.366
Ahmed,ABDELRAHMAN,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,17,5.6,7.833,NA,13.433
NA,ABDELRAHMAN,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,NA,NA,NA,NA,NA
Ahmed,ABDELRAHMAN,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,17,5.2,7.9,NA,13.1
Jana,ABDELSALAM,w,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,22,4.8,6.733,NA,11.533
Jana,ABDELSALAM,w,EGY,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",BB,8,4.8,6.566,NA,11.366
Jana,ABDELSALAM,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,9,4.7,7.466,NA,12.166
Jana,ABDELSALAM,w,EGY,1-4 Mar 2023,World Cup,final,"Doha, Qatar",BB,4,5,8,NA,13
Jana,ABDELSALAM,w,EGY,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",BB,6,5,7.933,NA,12.933
Jana,ABDELSALAM,w,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,22,4.5,7.366,NA,11.866
Jana,ABDELSALAM,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,29,4.5,6.266,NA,10.766
Jana,ABDELSALAM,w,EGY,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",UB,21,3.8,5.533,NA,9.333
Ally Hamuda,ABDULLAH,m,MAS,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,46,4.8,5.133,NA,9.933
Rasuljon,ABDURAKHIMOV,m,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",HB,27,4.5,8.033,NA,12.533
Rasuljon,ABDURAKHIMOV,m,UZB,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",PB,7,5.9,8.366,NA,14.266
Rasuljon,ABDURAKHIMOV,m,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,8,5.9,8.366,NA,14.266
Saba,ABESADZE,m,GEO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,27,4.9,7.866,NA,12.766
Saba,ABESADZE,m,GEO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,28,5.3,7.733,NA,13.033
Saba,ABESADZE,m,GEO,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,33,5.2,6.533,NA,11.733
Saba,ABESADZE,m,GEO,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,104,5.3,6.3,NA,11.6
Saba,ABESADZE,m,GEO,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,101,3.8,7.266,NA,11.066
Saba,ABESADZE,m,GEO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,21,5.2,7.7,NA,12.9
Saba,ABESADZE,m,GEO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PB,23,5,7.7,NA,12.7
Saba,ABESADZE,m,GEO,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PB,18,5.7,7.166,NA,12.866
Saba,ABESADZE,m,GEO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",PB,99,4.5,7.566,NA,12.066
Saba,ABESADZE,m,GEO,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,56,6,7.166,NA,13.166
Saba,ABESADZE,m,GEO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,33,4.7,8.3,NA,13
Saba,ABESADZE,m,GEO,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,35,4.5,7.766,NA,12.266
Saba,ABESADZE,m,GEO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",PH,NA,3.2,0,NA,NA
Saba,ABESADZE,m,GEO,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,89,3.8,7.7,NA,11.5
Saba,ABESADZE,m,GEO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",SR,NA,NA,0,NA,NA
Saba,ABESADZE,m,GEO,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,55,4.7,8.333,NA,13.033
Saba,ABESADZE,m,GEO,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,96,5.2,7.966,0.3,12.866
NA,ABIYURAFI,m,INA,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",HB,26,4.9,6.733,NA,11.633
NA,ABIYURAFI,m,INA,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PB,29,4.8,6.2,0.3,10.7
NA,ABIYURAFI,m,INA,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,39,4.5,7,NA,11.5
Ahmad,ABU AL SOUD,m,JOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,26,5.1,7.7,NA,12.8
Ahmad,ABU AL SOUD,m,JOR,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",PH,8,5.5,6.3,NA,11.8
Ahmad,ABU AL SOUD,m,JOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,6,5.9,8.7,NA,14.6
Ahmad,ABU AL SOUD,m,JOR,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,16,5.6,8.066,NA,13.666
Ondine,ACHAMPONG,w,GBR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,final,"Antalya, Turkey",BB,4,5.9,7.633,NA,13.533
Ondine,ACHAMPONG,w,GBR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",BB,4,5.7,7.666,NA,13.366
Ondine,ACHAMPONG,w,GBR,11-14 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",BB,2,5.5,7.9,NA,13.4
Ondine,ACHAMPONG,w,GBR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,7,5.5,7.766,NA,13.266
Ondine,ACHAMPONG,w,GBR,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,4,5.7,8,NA,13.7
Ondine,ACHAMPONG,w,GBR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",FX,8,5.3,7.866,NA,13.166
Ondine,ACHAMPONG,w,GBR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,25,5.3,7.566,0.2,12.666
Ondine,ACHAMPONG,w,GBR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,43,5.8,6.433,NA,12.233
Ondine,ACHAMPONG,w,GBR,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,24,5.6,6.833,NA,12.433
Ondine,ACHAMPONG,w,GBR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,4,5,8.933,NA,13.933
Ondine,ACHAMPONG,w,GBR,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,7,5,8.9,NA,13.9
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,14,4.3,8.2,NA,12.5
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,19,4.3,8,NA,12.3
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",HB,10,4.2,7.95,NA,12.15
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",HB,7,4.2,7.65,NA,11.85
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,8,4.2,8,NA,12.2
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PB,9,4.5,8.4,NA,12.9
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,10,4.5,8.5,NA,13
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PH,9,4.1,7.7,NA,11.8
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,14,4.1,7.6,NA,11.7
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",SR,10,4,7.8,NA,11.8
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,20,4,7.7,NA,11.7
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,14,4,9,NA,13
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,22,4,8.9,NA,12.9
NA,ADALSTEINSDOTTIR,w,ISL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",BB,57,4.8,6.466,0.1,11.166
Thelma,ADALSTEINSDOTTIR,w,ISL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,35,4.7,7.533,NA,12.233
NA,ADALSTEINSDOTTIR,w,ISL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",FX,78,4.5,7.066,NA,11.566
Thelma,ADALSTEINSDOTTIR,w,ISL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,91,3.6,7.533,NA,11.133
NA,ADALSTEINSDOTTIR,w,ISL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",UB,54,4.3,7.933,NA,12.233
Thelma,ADALSTEINSDOTTIR,w,ISL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,57,4.1,7.633,NA,11.733
Thelma,ADALSTEINSDOTTIR,w,ISL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,69,3.8,8.533,NA,12.333
Mohamed,AFIFY,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",HB,35,4.2,7.266,NA,11.466
Mohamed,AFIFY,m,EGY,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",PB,4,6,8.533,NA,14.533
Mohamed,AFIFY,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,7,6,8.433,NA,14.433
Mohamed,AFIFY,m,EGY,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",PB,2,6,8.066,NA,14.066
Mohamed,AFIFY,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PB,3,6,8.033,NA,14.033
Mohamed,AFIFY,m,EGY,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PB,15,5.8,7.333,NA,13.133
Mohamed,AFIFY,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,24,5.3,7.4,NA,12.7
Mohamed,AFIFY,m,EGY,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,34,5.3,7,NA,12.3
Mohamed,AFIFY,m,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",RG,26,4.9,7.9,NA,12.8
Mahdi,AHMAD KOHANI,m,IRI,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",RG,2,6,8.5,NA,14.5
Mahdi,AHMAD KOHANI,m,IRI,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",RG,2,6,8.5,NA,14.5
Mahdi,AHMAD KOHANI,m,IRI,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",RG,2,6,8.766,NA,14.766
Mahdi,AHMAD KOHANI,m,IRI,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,2,6,8.666,NA,14.666
Mahdi,AHMAD KOHANI,m,IRI,1-4 Mar 2023,World Cup,final,"Doha, Qatar",RG,6,6,8.6,NA,14.6
Mahdi,AHMAD KOHANI,m,IRI,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",RG,5,6,8.666,NA,14.666
Muhammad Sharul,AIMY,m,MAS,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,38,4.7,8.133,NA,12.833
Muhammad Sharul,AIMY,m,MAS,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT1,18,5.2,8.9,NA,14.1
Muhammad Sharul,AIMY,m,MAS,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT2,18,5.2,8.2,NA,13.4
Ruba,ALDAOUD,w,JOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,23,3.2,8.6,NA,11.8
Ruba,ALDAOUD,w,JOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,23,1.6,8.566,NA,10.166
Yordan,ALEKSANDROV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",FX,61,4.9,8.166,NA,13.066
Yordan,ALEKSANDROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,102,5.1,6.733,0.2,11.633
Yordan,ALEKSANDROV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",HB,46,5.1,7.766,NA,12.866
Yordan,ALEKSANDROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,17,5.2,8.433,NA,13.633
Yordan,ALEKSANDROV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",PB,24,5.7,8.133,NA,13.833
Yordan,ALEKSANDROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,87,5.5,6.7,NA,12.2
Yordan,ALEKSANDROV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",PH,126,4.5,5.966,NA,10.466
Yordan,ALEKSANDROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,79,4.6,7.3,NA,11.9
Yordan,ALEKSANDROV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",SR,91,4.6,8.033,NA,12.633
Yordan,ALEKSANDROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,44,4.8,8.366,NA,13.166
Yordan,ALEKSANDROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,59,4.8,9.033,NA,13.833
Ahmed Riadh,ALIOUAT,m,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",HB,18,4.6,8.233,NA,12.833
Ahmed Riadh,ALIOUAT,m,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PB,11,4.9,8.433,NA,13.333
Filipe,ALMEIDA,m,POR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,51,5.1,8.333,0.3,13.133
Filipe,ALMEIDA,m,POR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,57,3.9,8.766,NA,12.666
Filipe,ALMEIDA,m,POR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,106,3.3,6.933,NA,10.233
Filipe,ALMEIDA,m,POR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,100,3.5,7.366,NA,10.866
Filipe,ALMEIDA,m,POR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,109,3.2,6.333,0.3,9.233
Filipe,ALMEIDA,m,POR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,87,5.2,7.966,0.1,13.066
Joar,AMBLIE,m,NOR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,82,3.7,8.8,NA,12.5
Joar,AMBLIE,m,NOR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,66,4.3,8.566,NA,12.866
Lobar,AMRILLAEVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,17,4.9,7.2,NA,12.1
Lobar,AMRILLAEVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,21,4.9,7.166,0.1,11.966
Lobar,AMRILLAEVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,28,3.6,6.3,NA,9.9
Anastasija,ANANJEVA,w,LAT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",BB,72,4.6,6.1,NA,10.7
Anastasija,ANANJEVA,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,117,4.7,3.533,NA,8.233
Anastasija,ANANJEVA,w,LAT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",FX,64,4.3,7.5,NA,11.8
Anastasija,ANANJEVA,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,101,4.4,6.4,NA,10.8
Anastasija,ANANJEVA,w,LAT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",UB,103,3.4,6.7,NA,10.1
Anastasija,ANANJEVA,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,111,2.7,5.933,NA,8.633
NA,ANANJEVA,w,LAT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",VT1,15,3.8,8.633,0.3,12.133
Anastasija,ANANJEVA,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,87,3.8,8.266,NA,12.066
NA,ANANJEVA,w,LAT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",VT2,15,3.4,8.433,NA,11.833
Anastasija,ANANJEVA,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT2,24,3.4,8.5,NA,11.9
Angela,ANDREOLI,w,ITA,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,21,6.1,6.566,NA,12.666
Angela,ANDREOLI,w,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",FX,11,5.5,7.5,NA,13
Angela,ANDREOLI,w,ITA,11-14 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",FX,3,5.8,8.066,NA,13.866
Angela,ANDREOLI,w,ITA,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,3,5.6,8.033,NA,13.633
Angela,ANDREOLI,w,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",VT1,10,4.6,8.733,0.3,13.033
Angela,ANDREOLI,w,ITA,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,26,4.6,8.533,NA,13.133
Angela,ANDREOLI,w,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",VT2,10,3.8,8.466,NA,12.266
Angela,ANDREOLI,w,ITA,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT2,13,4,8.633,NA,12.633
Georgios,ANGONAS,m,CYP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",FX,95,4.4,8.066,NA,12.466
Georgios,ANGONAS,m,CYP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,77,4.8,7.866,NA,12.666
Georgios,ANGONAS,m,CYP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",HB,70,4.8,7.633,NA,12.433
Georgios,ANGONAS,m,CYP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,39,4.8,8.433,NA,13.233
Georgios,ANGONAS,m,CYP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,qual,"Antalya, Turkey",PB,64,4.8,8.166,NA,12.966
