FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Igor,RADIVILOV,m,UKR,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",SR,7,6,8.5,NA,14.5
Artur,AVETISYAN,m,ARM,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",SR,8,5.6,8.133,NA,13.733
Jake,JARMAN,m,GBR,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",VT2,1,6,9.2,NA,15.2
Artur,DAVTYAN,m,ARM,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",VT2,2,5.6,9.3,NA,14.9
Igor,RADIVILOV,m,UKR,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",VT2,3,5.6,9.366,NA,14.966
Andrin,FREY,m,SUI,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",VT2,4,5,9.3,NA,14.3
Gabriel,BURTANETE,m,ROU,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",VT2,5,5.6,8.766,0.3,14.066
Ivan,TIKHONOV,m,AZE,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",VT2,6,5.2,8.9,0.1,14
Courtney,TULLOCH,m,GBR,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",VT2,7,6,7.8,0.3,13.5
Leo,SALADINO,m,FRA,18-21 Aug 2022,2022 Senior European Championships ,final,"Munich, Germany",VT2,8,5.2,7.833,NA,13.033
Nicola,BARTOLINI,m,ITA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,1,5.9,8.6,NA,14.5
Krisztofer,MESZAROS,m,HUN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,2,6,8.5,NA,14.5
Illia,KOVTUN,m,UKR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,3,6.1,8.366,NA,14.466
Jake,JARMAN,m,GBR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,4,6.3,8.166,NA,14.466
Ahmet,ONDER,m,TUR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,5,5.8,8.566,0.1,14.266
Artem,DOLGOPYAT,m,ISR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,6,6.1,8.466,0.3,14.266
Adem,ASIL,m,TUR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,7,5.8,8.466,NA,14.266
Giarnni,REGINI MORAN,m,GBR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,8,5.9,8.366,NA,14.266
Rayderley,ZAPATA,m,ESP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,9,6,8.233,NA,14.233
Lorenzo Minh,CASALI,m,ITA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,10,6,8.2,NA,14.2
Emil,SORAVUO,m,FIN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,11,5.5,8.633,NA,14.133
Andrin,FREY,m,SUI,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,12,6,8.033,NA,14.033
Joel,PLATA,m,ESP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,12,6,8.033,NA,14.033
Nicolau,MIR,m,ESP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,14,5.7,8.3,NA,14
Dominick,CUNNINGHAM,m,IRL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,15,5.7,8.266,NA,13.966
Noe,SEIFERT,m,SUI,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,16,5.8,8.133,NA,13.933
Benjamin,OSBERGER,m,FRA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,17,5.6,8.366,0.1,13.866
Takumi,ONOSHIMA,m,BEL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,18,5.7,8.166,NA,13.866
Yumin,ABBADINI,m,ITA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,19,5.4,8.433,NA,13.833
Robert,KIRMES,m,FIN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,20,5.6,8.233,NA,13.833
Moreno,KRATTER,m,SUI,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,21,5.9,7.933,NA,13.833
Glenn,TREBING,m,GER,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,22,5.5,8.3,NA,13.8
Lukas,DAUSER,m,GER,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,23,5.3,8.466,NA,13.766
Uri,ZEIDEL,m,ISR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,24,5.5,8.266,NA,13.766
Paul,DEGOUY,m,FRA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,25,5.3,8.433,NA,13.733
Ioane,JIMSHELEISHVILI,m,GEO,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,26,5.6,8.1,NA,13.7
Matteo,LEVANTESI,m,ITA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,27,5.6,8.066,NA,13.666
Martijn,DE VEER,m,NED,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,28,5.2,8.433,NA,13.633
Joe,FRASER,m,GBR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,29,5.6,8.033,NA,13.633
Marcelo,MARQUES,m,POR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,30,5.4,8.2,NA,13.6
Ivan,TIKHONOV,m,AZE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,31,5.6,8.1,0.1,13.6
Marios,GEORGIOU,m,CYP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,32,5.5,8.033,NA,13.533
Alexander,BENDA,m,AUT,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,33,5.6,7.9,NA,13.5
Gagik,KHACHIKYAN,m,ARM,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,34,4.8,8.633,NA,13.433
Valgard,REINHARDSSON,m,ISL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,35,5.4,8.033,NA,13.433
Jose,NOGUEIRA,m,POR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,36,5.3,8.2,0.1,13.4
Botond,KARDOS,m,HUN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,37,5.4,7.966,NA,13.366
Leo,SALADINO,m,FRA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,38,5.6,7.766,NA,13.366
Sofus,HEGGEMSNES,m,NOR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,39,5,8.333,NA,13.333
Jacob,KARLSEN,m,NOR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,40,4.5,8.8,NA,13.3
Guilherme,CAMPOS,m,POR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,41,5.4,8,0.1,13.3
Andrei Vasile,MUNTEAN,m,ROU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,42,5.3,8,NA,13.3
Peder,SKOGVANG,m,NOR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,43,5.4,7.966,0.1,13.266
Sebastian,GAWRONSKI,m,POL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,44,5.5,7.766,NA,13.266
Martin,GUDMUNDSSON,m,ISL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,45,4.6,8.633,NA,13.233
David,RUMBUTIS,m,SWE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,45,4.6,8.633,NA,13.233
Joakim,LENBERG,m,SWE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,47,4.7,8.533,NA,13.233
Lucas,KOCHAN,m,GER,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,48,5.4,7.833,NA,13.233
Elias,KOSKI,m,FIN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,49,5.1,8.1,NA,13.2
Andreas,TOBA,m,GER,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,50,5.2,7.966,NA,13.166
Filipe,ALMEIDA,m,POR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,51,5.1,8.333,0.3,13.133
Tomas,KUZMICKAS,m,LTU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,52,5,8.133,NA,13.133
Marco,PFYL,m,SUI,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,53,5.2,7.933,NA,13.133
Michalis,CHARI,m,CYP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,54,5.5,7.733,0.1,13.133
Teodor,TRIFONOV,m,BUL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,55,5.5,7.633,NA,13.133
Julien,SALEUR,m,FRA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,56,5.1,8,NA,13.1
Gytis,CHASAZYROVAS,m,LTU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,57,5.8,7.9,0.6,13.1
Yazz,RAMSAHAI,m,NED,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,58,5.6,7.9,0.4,13.1
Gabriel,BURTANETE,m,ROU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,59,5.6,7.5,NA,13.1
Jordi,HAGENAAR,m,NED,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,60,5.1,7.933,NA,13.033
Igor,RADIVILOV,m,UKR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,61,5.2,8.066,0.3,12.966
Krisztian,BALAZS,m,HUN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,62,5.4,7.666,0.1,12.966
Robert,BURTANETE,m,ROU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,63,5.2,7.833,0.1,12.933
Harald,WIBYE,m,NOR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,64,5.1,7.833,NA,12.933
Manuel Helmut,ARNOLD,m,AUT,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,65,4.5,8.333,NA,12.833
Jermain,GRUENBERG,m,NED,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,66,5.1,8.033,0.3,12.833
Bidzina,SITCHINAVA,m,GEO,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,67,5.1,7.733,NA,12.833
Razvan Denis,MARC,m,ROU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,68,5.4,7.433,NA,12.833
Eamon,MONTGOMERY,m,IRL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,69,5.8,7.033,NA,12.833
Mansum,SAFAROV,m,AZE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,70,5,7.8,NA,12.8
Nicola,CUYLE,m,BEL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,71,5.5,7.333,0.1,12.733
Courtney,TULLOCH,m,GBR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,72,5.5,7.233,NA,12.733
Rani,DALSGARD,m,DEN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,73,5.3,7.7,0.3,12.7
Ricards,PLATE,m,LAT,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,74,5,7.7,NA,12.7
Askhab,MATIEV,m,AUT,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,75,5.1,7.6,NA,12.7
Aron,JACOBSEN,m,DEN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,76,4.7,7.966,NA,12.666
Georgios,ANGONAS,m,CYP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,77,4.8,7.866,NA,12.666
Stavros,GKINIS,m,GRE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,78,5,7.766,0.1,12.666
Jonas Ingi,THORISSON,m,ISL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,79,5,7.733,0.1,12.633
Karl,IDESJOE,m,SWE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,80,5,7.7,0.1,12.6
Petro,PAKHNIUK,m,UKR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,81,5.4,7.2,NA,12.6
Apostolos,KANELLOS,m,GRE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,82,4.5,8.066,NA,12.566
Mehmet Ayberk,KOSAK,m,TUR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,83,5.5,7,NA,12.5
Luka,VAN DEN KEYBUS,m,BEL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,84,5.6,6.9,NA,12.5
Pavel,GULIDOV,m,ISR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,85,5.2,7.466,0.2,12.466
Nestor,ABAD,m,ESP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,86,5.4,7.133,0.1,12.433
Aghamurad,GAHRAMANOV,m,AZE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,87,5.5,6.933,NA,12.433
Titas,KUZMICKAS,m,LTU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,88,4,8.4,NA,12.4
Ewan,MC ATEER,m,IRL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,89,5.1,7.3,NA,12.4
Ricardo,RUDY,m,AUT,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,90,5.2,7.166,NA,12.366
Atli Snaer,VALGEIRSSON,m,ISL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,91,4.7,7.633,NA,12.333
Kim,VANSTROEM,m,SWE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,92,5.3,7.033,NA,12.333
Benedek,TOMCSANYI,m,HUN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,93,5.3,6.933,NA,12.233
Aurel,BENOVIC,m,CRO,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,94,6.2,6.133,0.2,12.133
Glen,CUYLE,m,BEL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,95,5.4,6.7,NA,12.1
Valiko,DUDUCHAVA,m,GEO,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,96,4.7,7.133,NA,11.833
Nikolaos,KRANITIS,m,GRE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,97,4.8,7.1,0.1,11.8
Mykyta,MELNYKOV,m,UKR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,98,5.1,6.666,NA,11.766
Sokratis,PILAKOURIS,m,CYP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,99,4.4,7.3,NA,11.7
Daniel,FOX,m,IRL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,100,3.8,7.866,NA,11.666
David,HUDDLESTON,m,BUL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,101,5.6,6.066,NA,11.666
Yordan,ALEKSANDROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,102,5.1,6.733,0.2,11.633
Petar,VEFIC,m,SRB,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,103,5.1,6.533,NA,11.633
Saba,ABESADZE,m,GEO,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,104,5.3,6.3,NA,11.6
Oskar,KIRMES,m,FIN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,105,4.7,6.966,0.1,11.566
Matej,NEMCOVIC,m,SVK,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,106,5,6.466,NA,11.466
Dimitar,DIMITROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,107,5.9,5.566,0.2,11.266
Nikolaj,BOZIC,m,SLO,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,108,4.9,6.033,0.1,10.833
Ernestas,LIASKINAS,m,LTU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,109,4.5,6.2,NA,10.7
Kerem,SENER,m,TUR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",FX,110,5.2,4.866,0.3,9.766
Marios,GEORGIOU,m,CYP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,1,5.8,8.433,NA,14.233
Ahmet,ONDER,m,TUR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,2,5.9,8.333,NA,14.233
Noe,SEIFERT,m,SUI,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,3,5.7,8.433,NA,14.133
Noah,KUAVITA,m,BEL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,4,5.8,8.266,NA,14.066
Joel,PLATA,m,ESP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,5,5.9,8.1,NA,14
Robert,TVOROGAL,m,LTU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,6,5.6,8.366,NA,13.966
James,HALL,m,GBR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,7,5.5,8.4,NA,13.9
Paul,DEGOUY,m,FRA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,8,5.3,8.533,NA,13.833
Marco,PFYL,m,SUI,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,9,5.6,8.233,NA,13.833
Nestor,ABAD,m,ESP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,10,5.3,8.5,NA,13.8
Yumin,ABBADINI,m,ITA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,11,5.6,8.2,NA,13.8
Takumi,ONOSHIMA,m,BEL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,12,4.9,8.833,NA,13.733
Lucas,KOCHAN,m,GER,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,13,5.2,8.533,NA,13.733
Krisztian,BALAZS,m,HUN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,14,5.6,8.133,NA,13.733
Joe,FRASER,m,GBR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,15,5.5,8.2,NA,13.7
Sofus,HEGGEMSNES,m,NOR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,16,5.2,8.466,NA,13.666
Yordan,ALEKSANDROV,m,BUL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,17,5.2,8.433,NA,13.633
Krisztofer,MESZAROS,m,HUN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,18,5.5,8.1,NA,13.6
Jordi,HAGENAAR,m,NED,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,19,5.2,8.366,NA,13.566
Moreno,KRATTER,m,SUI,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,20,5.5,8.066,NA,13.566
Matteo,LEVANTESI,m,ITA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,21,5.1,8.433,NA,13.533
Lukas,DAUSER,m,GER,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,22,5.3,8.2,NA,13.5
Jermain,GRUENBERG,m,NED,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,23,4.6,8.866,NA,13.466
Luka,VAN DEN KEYBUS,m,BEL,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,24,5.4,8.066,NA,13.466
Tin,SRBIC,m,CRO,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,25,5.7,7.766,NA,13.466
Robert,KIRMES,m,FIN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,26,4.9,8.5,NA,13.4
Razvan Denis,MARC,m,ROU,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,26,4.9,8.5,NA,13.4
Nicolau,MIR,m,ESP,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,26,4.9,8.5,NA,13.4
Ivan,TIKHONOV,m,AZE,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,29,5.1,8.3,NA,13.4
Alexander,MYAKININ,m,ISR,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,30,5.8,7.6,NA,13.4
Alexander,BENDA,m,AUT,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,31,5.1,8.266,NA,13.366
Lorenzo Minh,CASALI,m,ITA,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,31,5.1,8.266,NA,13.366
Botond,KARDOS,m,HUN,18-21 Aug 2022,2022 Senior European Championships ,qual,"Munich, Germany",HB,33,5,8.333,NA,13.333
